Orthogroup	1_Dpini_HiFi_PB_ONT_primary_purged_correct_scaffIII_tsebra	2_GCF_021155765.1_iyDipSimi1.1_protein	3_GCF_021155785.1_iyNeoFabr1.1_protein	4_GCF_021901455.1_iyNeoLeco1.1_protein	5_GCF_021155775.1_iyNeoPine1.1_protein	6_GCF_021901495.1_iyNeoVirg1.1_protein	7_GCF_917208135.1_iyAthRosa1.1_protein	8_GCF_000612105.2_Oabi_2.0_protein	9_GCF_000143395.1_Attacep1.0_protein	GCF_001465965.1_Pdom_r1.2_protein	GCF_003254395.2_Amel_HAv3.1_protein	Total
OG0012962	1	1	0	0	0	0	0	0	0	0	0	2
OG0012963	1	1	0	0	0	0	0	0	0	0	0	2
OG0012964	2	0	0	0	0	0	0	0	0	0	0	2
OG0012965	2	0	0	0	0	0	0	0	0	0	0	2
OG0012966	2	0	0	0	0	0	0	0	0	0	0	2
OG0012967	2	0	0	0	0	0	0	0	0	0	0	2
OG0012968	2	0	0	0	0	0	0	0	0	0	0	2
OG0012969	2	0	0	0	0	0	0	0	0	0	0	2
OG0012970	2	0	0	0	0	0	0	0	0	0	0	2
OG0012971	2	0	0	0	0	0	0	0	0	0	0	2
OG0012972	2	0	0	0	0	0	0	0	0	0	0	2
OG0012973	2	0	0	0	0	0	0	0	0	0	0	2
OG0012974	1	0	0	1	0	0	0	0	0	0	0	2
OG0012975	1	1	0	0	0	0	0	0	0	0	0	2
OG0012976	1	1	0	0	0	0	0	0	0	0	0	2
OG0012977	1	1	0	0	0	0	0	0	0	0	0	2
OG0012978	2	0	0	0	0	0	0	0	0	0	0	2
OG0012979	1	0	0	0	0	0	0	0	1	0	0	2
OG0012980	2	0	0	0	0	0	0	0	0	0	0	2
OG0012981	1	1	0	0	0	0	0	0	0	0	0	2
OG0012982	2	0	0	0	0	0	0	0	0	0	0	2
OG0012983	2	0	0	0	0	0	0	0	0	0	0	2
OG0012984	1	0	0	0	0	0	0	0	1	0	0	2
OG0012985	2	0	0	0	0	0	0	0	0	0	0	2
OG0012986	2	0	0	0	0	0	0	0	0	0	0	2
OG0012987	1	1	0	0	0	0	0	0	0	0	0	2
OG0012988	2	0	0	0	0	0	0	0	0	0	0	2
OG0012989	1	1	0	0	0	0	0	0	0	0	0	2
OG0012990	2	0	0	0	0	0	0	0	0	0	0	2
OG0012991	2	0	0	0	0	0	0	0	0	0	0	2
OG0012992	2	0	0	0	0	0	0	0	0	0	0	2
OG0012993	1	1	0	0	0	0	0	0	0	0	0	2
OG0012994	2	0	0	0	0	0	0	0	0	0	0	2
OG0012995	2	0	0	0	0	0	0	0	0	0	0	2
OG0012996	2	0	0	0	0	0	0	0	0	0	0	2
OG0012997	1	0	0	0	0	0	0	1	0	0	0	2
OG0012998	1	0	0	0	0	0	0	1	0	0	0	2
OG0012999	2	0	0	0	0	0	0	0	0	0	0	2
OG0013000	2	0	0	0	0	0	0	0	0	0	0	2
OG0013001	2	0	0	0	0	0	0	0	0	0	0	2
OG0013002	2	0	0	0	0	0	0	0	0	0	0	2
OG0013003	2	0	0	0	0	0	0	0	0	0	0	2
OG0013004	2	0	0	0	0	0	0	0	0	0	0	2
OG0013005	2	0	0	0	0	0	0	0	0	0	0	2
OG0013006	2	0	0	0	0	0	0	0	0	0	0	2
OG0013007	2	0	0	0	0	0	0	0	0	0	0	2
OG0013008	2	0	0	0	0	0	0	0	0	0	0	2
OG0013009	2	0	0	0	0	0	0	0	0	0	0	2
OG0013010	2	0	0	0	0	0	0	0	0	0	0	2
OG0013011	1	1	0	0	0	0	0	0	0	0	0	2
OG0013012	2	0	0	0	0	0	0	0	0	0	0	2
OG0013013	2	0	0	0	0	0	0	0	0	0	0	2
OG0013014	2	0	0	0	0	0	0	0	0	0	0	2
OG0013015	2	0	0	0	0	0	0	0	0	0	0	2
OG0013016	2	0	0	0	0	0	0	0	0	0	0	2
OG0013017	2	0	0	0	0	0	0	0	0	0	0	2
OG0013018	2	0	0	0	0	0	0	0	0	0	0	2
OG0013019	1	0	0	0	0	0	0	0	0	1	0	2
OG0013020	1	1	0	0	0	0	0	0	0	0	0	2
OG0013021	2	0	0	0	0	0	0	0	0	0	0	2
OG0013022	2	0	0	0	0	0	0	0	0	0	0	2
OG0013023	1	1	0	0	0	0	0	0	0	0	0	2
OG0013024	1	1	0	0	0	0	0	0	0	0	0	2
OG0013025	1	0	0	0	0	0	0	0	1	0	0	2
OG0013026	1	1	0	0	0	0	0	0	0	0	0	2
OG0013027	2	0	0	0	0	0	0	0	0	0	0	2
OG0013028	2	0	0	0	0	0	0	0	0	0	0	2
OG0013029	2	0	0	0	0	0	0	0	0	0	0	2
OG0013030	2	0	0	0	0	0	0	0	0	0	0	2
OG0013031	2	0	0	0	0	0	0	0	0	0	0	2
OG0013032	2	0	0	0	0	0	0	0	0	0	0	2
OG0013033	2	0	0	0	0	0	0	0	0	0	0	2
OG0013034	2	0	0	0	0	0	0	0	0	0	0	2
OG0013035	2	0	0	0	0	0	0	0	0	0	0	2
OG0013036	2	0	0	0	0	0	0	0	0	0	0	2
OG0013037	2	0	0	0	0	0	0	0	0	0	0	2
OG0013038	2	0	0	0	0	0	0	0	0	0	0	2
OG0013039	2	0	0	0	0	0	0	0	0	0	0	2
OG0013040	1	0	0	0	0	0	1	0	0	0	0	2
OG0013041	2	0	0	0	0	0	0	0	0	0	0	2
OG0013042	2	0	0	0	0	0	0	0	0	0	0	2
OG0013043	2	0	0	0	0	0	0	0	0	0	0	2
OG0013044	2	0	0	0	0	0	0	0	0	0	0	2
OG0013045	1	1	0	0	0	0	0	0	0	0	0	2
OG0013046	2	0	0	0	0	0	0	0	0	0	0	2
OG0013047	1	0	0	0	0	0	0	0	0	1	0	2
OG0013048	1	1	0	0	0	0	0	0	0	0	0	2
OG0013049	2	0	0	0	0	0	0	0	0	0	0	2
OG0013050	2	0	0	0	0	0	0	0	0	0	0	2
OG0013051	1	1	0	0	0	0	0	0	0	0	0	2
OG0013052	1	0	0	0	0	0	1	0	0	0	0	2
OG0013053	1	0	0	0	0	1	0	0	0	0	0	2
OG0013054	2	0	0	0	0	0	0	0	0	0	0	2
OG0013055	2	0	0	0	0	0	0	0	0	0	0	2
OG0013056	2	0	0	0	0	0	0	0	0	0	0	2
OG0013057	1	0	0	0	0	0	0	0	1	0	0	2
OG0013058	2	0	0	0	0	0	0	0	0	0	0	2
OG0013059	2	0	0	0	0	0	0	0	0	0	0	2
OG0013060	2	0	0	0	0	0	0	0	0	0	0	2
OG0013061	2	0	0	0	0	0	0	0	0	0	0	2
OG0013062	2	0	0	0	0	0	0	0	0	0	0	2
OG0013063	1	0	0	0	0	0	1	0	0	0	0	2
OG0013064	1	0	0	0	0	0	1	0	0	0	0	2
OG0013065	1	0	0	0	0	0	1	0	0	0	0	2
OG0013066	2	0	0	0	0	0	0	0	0	0	0	2
OG0013067	1	0	0	0	0	0	0	1	0	0	0	2
OG0013068	2	0	0	0	0	0	0	0	0	0	0	2
OG0013069	2	0	0	0	0	0	0	0	0	0	0	2
OG0013070	1	0	0	0	0	0	0	0	1	0	0	2
OG0013071	1	1	0	0	0	0	0	0	0	0	0	2
OG0013072	2	0	0	0	0	0	0	0	0	0	0	2
OG0013073	2	0	0	0	0	0	0	0	0	0	0	2
OG0013074	1	0	0	1	0	0	0	0	0	0	0	2
OG0013075	1	0	0	0	0	0	0	1	0	0	0	2
OG0013076	1	0	0	0	0	0	0	0	0	1	0	2
OG0013077	2	0	0	0	0	0	0	0	0	0	0	2
OG0013078	2	0	0	0	0	0	0	0	0	0	0	2
OG0013079	1	0	0	0	0	0	1	0	0	0	0	2
OG0013080	2	0	0	0	0	0	0	0	0	0	0	2
OG0013081	2	0	0	0	0	0	0	0	0	0	0	2
OG0013082	2	0	0	0	0	0	0	0	0	0	0	2
OG0013083	2	0	0	0	0	0	0	0	0	0	0	2
OG0013084	2	0	0	0	0	0	0	0	0	0	0	2
OG0013085	2	0	0	0	0	0	0	0	0	0	0	2
OG0013086	1	0	0	0	0	0	0	0	0	0	1	2
OG0013087	2	0	0	0	0	0	0	0	0	0	0	2
OG0013088	2	0	0	0	0	0	0	0	0	0	0	2
OG0013089	1	0	0	0	0	0	1	0	0	0	0	2
OG0013090	1	0	0	0	0	0	0	0	1	0	0	2
OG0013091	2	0	0	0	0	0	0	0	0	0	0	2
OG0013092	2	0	0	0	0	0	0	0	0	0	0	2
OG0013093	2	0	0	0	0	0	0	0	0	0	0	2
OG0013094	1	1	0	0	0	0	0	0	0	0	0	2
OG0013095	2	0	0	0	0	0	0	0	0	0	0	2
OG0013096	2	0	0	0	0	0	0	0	0	0	0	2
OG0013097	1	0	0	0	0	0	0	0	1	0	0	2
OG0013098	2	0	0	0	0	0	0	0	0	0	0	2
OG0013099	1	1	0	0	0	0	0	0	0	0	0	2
OG0013100	2	0	0	0	0	0	0	0	0	0	0	2
OG0013101	2	0	0	0	0	0	0	0	0	0	0	2
OG0013102	1	0	0	0	0	0	0	0	1	0	0	2
OG0013103	2	0	0	0	0	0	0	0	0	0	0	2
OG0013104	1	1	0	0	0	0	0	0	0	0	0	2
OG0013105	2	0	0	0	0	0	0	0	0	0	0	2
OG0013106	2	0	0	0	0	0	0	0	0	0	0	2
OG0013107	2	0	0	0	0	0	0	0	0	0	0	2
OG0013108	2	0	0	0	0	0	0	0	0	0	0	2
OG0013109	1	1	0	0	0	0	0	0	0	0	0	2
OG0013110	2	0	0	0	0	0	0	0	0	0	0	2
OG0013111	2	0	0	0	0	0	0	0	0	0	0	2
OG0013112	2	0	0	0	0	0	0	0	0	0	0	2
OG0013113	1	0	0	0	0	0	1	0	0	0	0	2
OG0013114	2	0	0	0	0	0	0	0	0	0	0	2
OG0013115	1	1	0	0	0	0	0	0	0	0	0	2
OG0013116	2	0	0	0	0	0	0	0	0	0	0	2
OG0013117	2	0	0	0	0	0	0	0	0	0	0	2
OG0013118	2	0	0	0	0	0	0	0	0	0	0	2
OG0013119	2	0	0	0	0	0	0	0	0	0	0	2
OG0013120	2	0	0	0	0	0	0	0	0	0	0	2
OG0013121	2	0	0	0	0	0	0	0	0	0	0	2
OG0013122	1	1	0	0	0	0	0	0	0	0	0	2
OG0013123	2	0	0	0	0	0	0	0	0	0	0	2
OG0013124	1	0	1	0	0	0	0	0	0	0	0	2
OG0013125	2	0	0	0	0	0	0	0	0	0	0	2
OG0013126	1	1	0	0	0	0	0	0	0	0	0	2
OG0013127	2	0	0	0	0	0	0	0	0	0	0	2
OG0013128	2	0	0	0	0	0	0	0	0	0	0	2
OG0013129	1	1	0	0	0	0	0	0	0	0	0	2
OG0013130	2	0	0	0	0	0	0	0	0	0	0	2
OG0013131	2	0	0	0	0	0	0	0	0	0	0	2
OG0013132	2	0	0	0	0	0	0	0	0	0	0	2
OG0013133	1	0	0	0	0	0	0	1	0	0	0	2
OG0013134	1	1	0	0	0	0	0	0	0	0	0	2
OG0013135	2	0	0	0	0	0	0	0	0	0	0	2
OG0013136	2	0	0	0	0	0	0	0	0	0	0	2
OG0013137	1	0	0	0	0	0	0	0	0	0	1	2
OG0013138	2	0	0	0	0	0	0	0	0	0	0	2
OG0013139	2	0	0	0	0	0	0	0	0	0	0	2
OG0013140	1	0	0	0	0	0	1	0	0	0	0	2
OG0013141	1	0	0	0	0	0	0	0	0	1	0	2
OG0013142	2	0	0	0	0	0	0	0	0	0	0	2
OG0013143	2	0	0	0	0	0	0	0	0	0	0	2
OG0013144	2	0	0	0	0	0	0	0	0	0	0	2
OG0013145	2	0	0	0	0	0	0	0	0	0	0	2
OG0013146	2	0	0	0	0	0	0	0	0	0	0	2
OG0013147	1	0	0	1	0	0	0	0	0	0	0	2
OG0013148	1	1	0	0	0	0	0	0	0	0	0	2
OG0013149	2	0	0	0	0	0	0	0	0	0	0	2
OG0013150	2	0	0	0	0	0	0	0	0	0	0	2
OG0013151	2	0	0	0	0	0	0	0	0	0	0	2
OG0013152	2	0	0	0	0	0	0	0	0	0	0	2
OG0013153	2	0	0	0	0	0	0	0	0	0	0	2
OG0013154	2	0	0	0	0	0	0	0	0	0	0	2
OG0013155	2	0	0	0	0	0	0	0	0	0	0	2
OG0013156	1	0	0	0	0	0	1	0	0	0	0	2
OG0013157	1	1	0	0	0	0	0	0	0	0	0	2
OG0013158	2	0	0	0	0	0	0	0	0	0	0	2
OG0013159	2	0	0	0	0	0	0	0	0	0	0	2
OG0013160	1	1	0	0	0	0	0	0	0	0	0	2
OG0013161	1	1	0	0	0	0	0	0	0	0	0	2
OG0013162	2	0	0	0	0	0	0	0	0	0	0	2
OG0013163	2	0	0	0	0	0	0	0	0	0	0	2
OG0013164	2	0	0	0	0	0	0	0	0	0	0	2
OG0013165	2	0	0	0	0	0	0	0	0	0	0	2
OG0013166	2	0	0	0	0	0	0	0	0	0	0	2
OG0013167	2	0	0	0	0	0	0	0	0	0	0	2
OG0013168	2	0	0	0	0	0	0	0	0	0	0	2
OG0013169	1	0	0	0	1	0	0	0	0	0	0	2
OG0013170	1	1	0	0	0	0	0	0	0	0	0	2
OG0013171	1	1	0	0	0	0	0	0	0	0	0	2
OG0013172	2	0	0	0	0	0	0	0	0	0	0	2
OG0013173	2	0	0	0	0	0	0	0	0	0	0	2
OG0013174	1	0	0	0	0	0	0	0	0	1	0	2
OG0013175	1	0	0	0	0	0	1	0	0	0	0	2
OG0013176	1	1	0	0	0	0	0	0	0	0	0	2
OG0013177	1	0	0	0	0	0	1	0	0	0	0	2
OG0013178	2	0	0	0	0	0	0	0	0	0	0	2
OG0013179	2	0	0	0	0	0	0	0	0	0	0	2
OG0013180	1	0	0	0	0	0	0	0	0	1	0	2
OG0013181	2	0	0	0	0	0	0	0	0	0	0	2
OG0013182	1	0	0	1	0	0	0	0	0	0	0	2
OG0013183	1	0	0	0	0	0	0	1	0	0	0	2
OG0013184	1	0	0	0	0	0	0	0	0	1	0	2
OG0013185	2	0	0	0	0	0	0	0	0	0	0	2
OG0013186	2	0	0	0	0	0	0	0	0	0	0	2
OG0013187	1	1	0	0	0	0	0	0	0	0	0	2
OG0013188	2	0	0	0	0	0	0	0	0	0	0	2
OG0013189	2	0	0	0	0	0	0	0	0	0	0	2
OG0013190	2	0	0	0	0	0	0	0	0	0	0	2
OG0013191	2	0	0	0	0	0	0	0	0	0	0	2
OG0013192	2	0	0	0	0	0	0	0	0	0	0	2
OG0013193	2	0	0	0	0	0	0	0	0	0	0	2
OG0013194	2	0	0	0	0	0	0	0	0	0	0	2
OG0013195	1	0	0	0	1	0	0	0	0	0	0	2
OG0013196	2	0	0	0	0	0	0	0	0	0	0	2
OG0013197	1	0	0	0	0	0	0	0	0	1	0	2
OG0013198	2	0	0	0	0	0	0	0	0	0	0	2
OG0013199	1	1	0	0	0	0	0	0	0	0	0	2
OG0013200	1	1	0	0	0	0	0	0	0	0	0	2
OG0013201	2	0	0	0	0	0	0	0	0	0	0	2
OG0013202	2	0	0	0	0	0	0	0	0	0	0	2
OG0013203	1	1	0	0	0	0	0	0	0	0	0	2
OG0013204	2	0	0	0	0	0	0	0	0	0	0	2
OG0013205	1	1	0	0	0	0	0	0	0	0	0	2
OG0013206	2	0	0	0	0	0	0	0	0	0	0	2
OG0013207	1	1	0	0	0	0	0	0	0	0	0	2
OG0013208	1	1	0	0	0	0	0	0	0	0	0	2
OG0013209	2	0	0	0	0	0	0	0	0	0	0	2
OG0013210	1	1	0	0	0	0	0	0	0	0	0	2
OG0013211	2	0	0	0	0	0	0	0	0	0	0	2
OG0013212	1	0	0	0	0	0	0	0	1	0	0	2
OG0013213	1	0	0	0	0	0	0	1	0	0	0	2
OG0013214	1	0	0	0	0	0	0	0	1	0	0	2
OG0013215	2	0	0	0	0	0	0	0	0	0	0	2
OG0013216	2	0	0	0	0	0	0	0	0	0	0	2
OG0013217	1	0	0	0	0	0	0	0	1	0	0	2
OG0013218	1	1	0	0	0	0	0	0	0	0	0	2
OG0013219	2	0	0	0	0	0	0	0	0	0	0	2
OG0013220	1	1	0	0	0	0	0	0	0	0	0	2
OG0013221	1	1	0	0	0	0	0	0	0	0	0	2
OG0013222	1	1	0	0	0	0	0	0	0	0	0	2
OG0013223	2	0	0	0	0	0	0	0	0	0	0	2
OG0013224	2	0	0	0	0	0	0	0	0	0	0	2
OG0013225	1	1	0	0	0	0	0	0	0	0	0	2
OG0013226	2	0	0	0	0	0	0	0	0	0	0	2
OG0013227	2	0	0	0	0	0	0	0	0	0	0	2
OG0013228	2	0	0	0	0	0	0	0	0	0	0	2
OG0013229	1	1	0	0	0	0	0	0	0	0	0	2
OG0013230	2	0	0	0	0	0	0	0	0	0	0	2
OG0013231	2	0	0	0	0	0	0	0	0	0	0	2
OG0013232	2	0	0	0	0	0	0	0	0	0	0	2
OG0013233	2	0	0	0	0	0	0	0	0	0	0	2
OG0013234	2	0	0	0	0	0	0	0	0	0	0	2
OG0013235	1	1	0	0	0	0	0	0	0	0	0	2
OG0013236	2	0	0	0	0	0	0	0	0	0	0	2
OG0013237	2	0	0	0	0	0	0	0	0	0	0	2
OG0013238	1	0	0	0	0	0	1	0	0	0	0	2
OG0013239	2	0	0	0	0	0	0	0	0	0	0	2
OG0013240	2	0	0	0	0	0	0	0	0	0	0	2
OG0013241	2	0	0	0	0	0	0	0	0	0	0	2
OG0013242	1	0	0	0	0	0	0	1	0	0	0	2
OG0013243	1	1	0	0	0	0	0	0	0	0	0	2
OG0013244	2	0	0	0	0	0	0	0	0	0	0	2
OG0013245	2	0	0	0	0	0	0	0	0	0	0	2
OG0013246	1	0	0	0	0	0	0	0	1	0	0	2
OG0013247	2	0	0	0	0	0	0	0	0	0	0	2
OG0013248	2	0	0	0	0	0	0	0	0	0	0	2
OG0013249	2	0	0	0	0	0	0	0	0	0	0	2
OG0013250	1	0	0	0	0	0	0	0	0	1	0	2
OG0013251	1	0	0	0	0	0	0	0	0	1	0	2
OG0013252	1	0	0	0	0	0	1	0	0	0	0	2
OG0013253	2	0	0	0	0	0	0	0	0	0	0	2
OG0013254	2	0	0	0	0	0	0	0	0	0	0	2
OG0013255	1	0	0	1	0	0	0	0	0	0	0	2
OG0013256	1	1	0	0	0	0	0	0	0	0	0	2
OG0013257	1	0	0	0	0	0	1	0	0	0	0	2
OG0013258	2	0	0	0	0	0	0	0	0	0	0	2
OG0013259	2	0	0	0	0	0	0	0	0	0	0	2
OG0013260	2	0	0	0	0	0	0	0	0	0	0	2
OG0013261	2	0	0	0	0	0	0	0	0	0	0	2
OG0013262	1	0	0	0	0	0	1	0	0	0	0	2
OG0013263	2	0	0	0	0	0	0	0	0	0	0	2
OG0013264	2	0	0	0	0	0	0	0	0	0	0	2
OG0013265	2	0	0	0	0	0	0	0	0	0	0	2
OG0013266	1	1	0	0	0	0	0	0	0	0	0	2
OG0013267	1	1	0	0	0	0	0	0	0	0	0	2
OG0013268	2	0	0	0	0	0	0	0	0	0	0	2
OG0013269	2	0	0	0	0	0	0	0	0	0	0	2
OG0013270	2	0	0	0	0	0	0	0	0	0	0	2
OG0013271	2	0	0	0	0	0	0	0	0	0	0	2
OG0013272	2	0	0	0	0	0	0	0	0	0	0	2
OG0013273	2	0	0	0	0	0	0	0	0	0	0	2
OG0013274	2	0	0	0	0	0	0	0	0	0	0	2
OG0013275	2	0	0	0	0	0	0	0	0	0	0	2
OG0013276	2	0	0	0	0	0	0	0	0	0	0	2
OG0013277	2	0	0	0	0	0	0	0	0	0	0	2
OG0013278	2	0	0	0	0	0	0	0	0	0	0	2
OG0013279	2	0	0	0	0	0	0	0	0	0	0	2
OG0013280	2	0	0	0	0	0	0	0	0	0	0	2
OG0013281	2	0	0	0	0	0	0	0	0	0	0	2
OG0013282	2	0	0	0	0	0	0	0	0	0	0	2
OG0013283	2	0	0	0	0	0	0	0	0	0	0	2
OG0013284	2	0	0	0	0	0	0	0	0	0	0	2
OG0013285	2	0	0	0	0	0	0	0	0	0	0	2
OG0013286	2	0	0	0	0	0	0	0	0	0	0	2
OG0013287	2	0	0	0	0	0	0	0	0	0	0	2
OG0013288	2	0	0	0	0	0	0	0	0	0	0	2
OG0013289	2	0	0	0	0	0	0	0	0	0	0	2
OG0013290	2	0	0	0	0	0	0	0	0	0	0	2
OG0013291	2	0	0	0	0	0	0	0	0	0	0	2
OG0013292	2	0	0	0	0	0	0	0	0	0	0	2
OG0013293	2	0	0	0	0	0	0	0	0	0	0	2
OG0013294	2	0	0	0	0	0	0	0	0	0	0	2
OG0013295	2	0	0	0	0	0	0	0	0	0	0	2
OG0013296	2	0	0	0	0	0	0	0	0	0	0	2
OG0013297	2	0	0	0	0	0	0	0	0	0	0	2
OG0013298	2	0	0	0	0	0	0	0	0	0	0	2
OG0013299	2	0	0	0	0	0	0	0	0	0	0	2
OG0013300	2	0	0	0	0	0	0	0	0	0	0	2
OG0013301	2	0	0	0	0	0	0	0	0	0	0	2
OG0013302	2	0	0	0	0	0	0	0	0	0	0	2
OG0013303	2	0	0	0	0	0	0	0	0	0	0	2
OG0013304	2	0	0	0	0	0	0	0	0	0	0	2
OG0013305	2	0	0	0	0	0	0	0	0	0	0	2
OG0013306	2	0	0	0	0	0	0	0	0	0	0	2
OG0013307	2	0	0	0	0	0	0	0	0	0	0	2
OG0013308	2	0	0	0	0	0	0	0	0	0	0	2
OG0013309	2	0	0	0	0	0	0	0	0	0	0	2
OG0013310	2	0	0	0	0	0	0	0	0	0	0	2
OG0013311	2	0	0	0	0	0	0	0	0	0	0	2
OG0013312	2	0	0	0	0	0	0	0	0	0	0	2
OG0013313	2	0	0	0	0	0	0	0	0	0	0	2
OG0013314	2	0	0	0	0	0	0	0	0	0	0	2
OG0013315	2	0	0	0	0	0	0	0	0	0	0	2
OG0013316	2	0	0	0	0	0	0	0	0	0	0	2
OG0013317	2	0	0	0	0	0	0	0	0	0	0	2
OG0013318	2	0	0	0	0	0	0	0	0	0	0	2
OG0013319	2	0	0	0	0	0	0	0	0	0	0	2
OG0013320	2	0	0	0	0	0	0	0	0	0	0	2
OG0013321	2	0	0	0	0	0	0	0	0	0	0	2
OG0013322	2	0	0	0	0	0	0	0	0	0	0	2
OG0013323	2	0	0	0	0	0	0	0	0	0	0	2
OG0013324	2	0	0	0	0	0	0	0	0	0	0	2
OG0013325	2	0	0	0	0	0	0	0	0	0	0	2
OG0013326	2	0	0	0	0	0	0	0	0	0	0	2
OG0013327	2	0	0	0	0	0	0	0	0	0	0	2
OG0013328	2	0	0	0	0	0	0	0	0	0	0	2
OG0013329	2	0	0	0	0	0	0	0	0	0	0	2
OG0013330	2	0	0	0	0	0	0	0	0	0	0	2
OG0013331	2	0	0	0	0	0	0	0	0	0	0	2
OG0013332	2	0	0	0	0	0	0	0	0	0	0	2
OG0013333	2	0	0	0	0	0	0	0	0	0	0	2
OG0013334	2	0	0	0	0	0	0	0	0	0	0	2
OG0013335	2	0	0	0	0	0	0	0	0	0	0	2
OG0013336	2	0	0	0	0	0	0	0	0	0	0	2
OG0013337	2	0	0	0	0	0	0	0	0	0	0	2
OG0013338	2	0	0	0	0	0	0	0	0	0	0	2
OG0013339	2	0	0	0	0	0	0	0	0	0	0	2
OG0013340	2	0	0	0	0	0	0	0	0	0	0	2
OG0013341	2	0	0	0	0	0	0	0	0	0	0	2
OG0013342	2	0	0	0	0	0	0	0	0	0	0	2
OG0013343	2	0	0	0	0	0	0	0	0	0	0	2
OG0013344	2	0	0	0	0	0	0	0	0	0	0	2
OG0013345	2	0	0	0	0	0	0	0	0	0	0	2
OG0013346	2	0	0	0	0	0	0	0	0	0	0	2
OG0013347	2	0	0	0	0	0	0	0	0	0	0	2
OG0013348	2	0	0	0	0	0	0	0	0	0	0	2
OG0013349	2	0	0	0	0	0	0	0	0	0	0	2
OG0013350	2	0	0	0	0	0	0	0	0	0	0	2
OG0013351	2	0	0	0	0	0	0	0	0	0	0	2
OG0013352	2	0	0	0	0	0	0	0	0	0	0	2
OG0013353	2	0	0	0	0	0	0	0	0	0	0	2
OG0013354	2	0	0	0	0	0	0	0	0	0	0	2
OG0013355	2	0	0	0	0	0	0	0	0	0	0	2
OG0013356	1	1	0	0	0	0	0	0	0	0	0	2
OG0013357	1	1	0	0	0	0	0	0	0	0	0	2
OG0013358	2	0	0	0	0	0	0	0	0	0	0	2
OG0013359	1	1	0	0	0	0	0	0	0	0	0	2
OG0013360	2	0	0	0	0	0	0	0	0	0	0	2
OG0013361	1	1	0	0	0	0	0	0	0	0	0	2
OG0013362	1	0	0	0	0	0	0	0	1	0	0	2
OG0013363	1	1	0	0	0	0	0	0	0	0	0	2
OG0013364	2	0	0	0	0	0	0	0	0	0	0	2
OG0013365	2	0	0	0	0	0	0	0	0	0	0	2
OG0013366	1	1	0	0	0	0	0	0	0	0	0	2
OG0013367	1	0	0	0	0	0	1	0	0	0	0	2
OG0013368	2	0	0	0	0	0	0	0	0	0	0	2
OG0013369	1	0	0	0	0	0	0	0	1	0	0	2
OG0013370	2	0	0	0	0	0	0	0	0	0	0	2
OG0013371	2	0	0	0	0	0	0	0	0	0	0	2
OG0013372	2	0	0	0	0	0	0	0	0	0	0	2
OG0013373	1	1	0	0	0	0	0	0	0	0	0	2
OG0013374	2	0	0	0	0	0	0	0	0	0	0	2
OG0013375	2	0	0	0	0	0	0	0	0	0	0	2
OG0013376	2	0	0	0	0	0	0	0	0	0	0	2
OG0013377	2	0	0	0	0	0	0	0	0	0	0	2
OG0013378	2	0	0	0	0	0	0	0	0	0	0	2
OG0013379	1	1	0	0	0	0	0	0	0	0	0	2
OG0013380	2	0	0	0	0	0	0	0	0	0	0	2
OG0013381	1	1	0	0	0	0	0	0	0	0	0	2
OG0013382	2	0	0	0	0	0	0	0	0	0	0	2
OG0013383	2	0	0	0	0	0	0	0	0	0	0	2
OG0013384	2	0	0	0	0	0	0	0	0	0	0	2
OG0013385	1	1	0	0	0	0	0	0	0	0	0	2
OG0013386	2	0	0	0	0	0	0	0	0	0	0	2
OG0013387	1	0	1	0	0	0	0	0	0	0	0	2
OG0013388	1	1	0	0	0	0	0	0	0	0	0	2
OG0013389	1	1	0	0	0	0	0	0	0	0	0	2
OG0013390	1	1	0	0	0	0	0	0	0	0	0	2
OG0013391	2	0	0	0	0	0	0	0	0	0	0	2
OG0013392	2	0	0	0	0	0	0	0	0	0	0	2
OG0013393	2	0	0	0	0	0	0	0	0	0	0	2
OG0013394	2	0	0	0	0	0	0	0	0	0	0	2
OG0013395	2	0	0	0	0	0	0	0	0	0	0	2
OG0013396	1	1	0	0	0	0	0	0	0	0	0	2
OG0013397	2	0	0	0	0	0	0	0	0	0	0	2
OG0013398	1	0	0	0	0	0	1	0	0	0	0	2
OG0013399	2	0	0	0	0	0	0	0	0	0	0	2
OG0013400	2	0	0	0	0	0	0	0	0	0	0	2
OG0013401	2	0	0	0	0	0	0	0	0	0	0	2
OG0013402	2	0	0	0	0	0	0	0	0	0	0	2
OG0013403	1	0	0	0	0	0	0	0	1	0	0	2
OG0013404	2	0	0	0	0	0	0	0	0	0	0	2
OG0013405	1	0	0	0	0	0	0	0	0	0	1	2
OG0013406	1	1	0	0	0	0	0	0	0	0	0	2
OG0013407	2	0	0	0	0	0	0	0	0	0	0	2
OG0013408	2	0	0	0	0	0	0	0	0	0	0	2
OG0013409	2	0	0	0	0	0	0	0	0	0	0	2
OG0013410	2	0	0	0	0	0	0	0	0	0	0	2
OG0013411	1	1	0	0	0	0	0	0	0	0	0	2
OG0013412	1	0	0	0	0	0	1	0	0	0	0	2
OG0013413	2	0	0	0	0	0	0	0	0	0	0	2
OG0013414	2	0	0	0	0	0	0	0	0	0	0	2
OG0013415	1	1	0	0	0	0	0	0	0	0	0	2
OG0013416	1	1	0	0	0	0	0	0	0	0	0	2
OG0013417	2	0	0	0	0	0	0	0	0	0	0	2
